DB_ID	Start_Coordiate	End_Coordinate	Old_Display_Name	New_Display_Name		 
2468114	173	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-1(IV) chain N-term fragment [extracellular region]"	COL4A1 [extracellular region]		
2468120	1	-1	Collagen alpha-1(IV) chain C-term fragment [extracellular region]	COL4A1 [extracellular region]		
2468140	173	-1	4-Hyp 5-Hyl collagen alpha-1(IV) chain N-term fragment [extracellular region]	COL4A1 [extracellular region]		
2468116	173	-1	4-Hyp 5-Gal-Hyl collagen alpha-1(IV) chain N-term fragment [extracellular region]	COL4A1 [extracellular region]		
2127406	173	-1	Glu-Gal-Hyl-collagen alpha-1(IV) chain [extracellular region]	COL4A1 [extracellular region]		
2127383	173	-1	4-hydroxyprolyl collagen alpha-1(IV) chain [extracellular region]	COL4A1 [extracellular region]		
2127419	173	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-1(IV) chain [extracellular region]"	COL4A1 [extracellular region]		
2127303	173	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-1(IV) chain [extracellular region]"	COL4A1 [extracellular region]		
2468119	173	-1	"3,4-hydroxyprolyl collagen alpha-1(IV) chain N-term fragment [extracellular region]"	COL4A1 [extracellular region]		
2127301	173	-1	4-Hyp 5-Hyl collagen alpha-1(IV) chain [extracellular region]	COL4A1 [extracellular region]		
2468118	173	-1	4-Hyp 5-Gal-Hyl collagen alpha-1(IV) chain C-term fragment [extracellular region]	COL4A1 [extracellular region]		
2468122	173	-1	4-hydroxyprolyl collagen alpha-1(IV) chain N-term fragment [extracellular region]	COL4A1 [extracellular region]		
215922	173	-1	Collagen alpha-1(IV) chain [extracellular region]	COL4A1 [extracellular region]		
2127386	173	-1	"3,4-hydroxyprolyl collagen alpha-1(IV) chain [extracellular region]"	COL4A1 [extracellular region]		
2468125	173	-1	5-Gal-Hyl collagen alpha-1(IV) chain N-term fragment [extracellular region]	COL4A1 [extracellular region]		
2029442	173	1669	5-hydroxylysyl collagen alpha-1(IV) -N propeptide [extracellular region]	COL4A1 [extracellular region]		
2022478	26	1712	5-hydroxylysyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029320	184	1712	4-hydroxyprolyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065638	184	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2022089	26	1712	4-hydroxyprolyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065710	184	-1	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065644	184	-1	4-Hyp 5-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029387	184	1712	5-hydroxylysyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2023568	26	1712	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2022964	26	1712	"3,4-Hyp 5-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2029238	184	1712	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2029242	184	1712	"3,4-hydroxyprolyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
1980177	26	1712	Collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2022524	26	1712	"3,4-hydroxyprolyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2065683	184	-1	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065748	184	-1	5-Gal-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029202	184	1712	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2022983	26	1712	4-Hyp 5-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2023630	26	1712	Glu-Gal-Hyl-collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029412	184	1712	4-Hyp 5-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065610	184	-1	"3,4-hydroxyprolyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2023589	26	1712	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029361	184	1712	Collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2023517	26	1712	5-Gal-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029306	184	1712	5-Gal-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029369	184	1712	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029219	184	1712	"3,4-Hyp 5-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2065698	184	-1	4-hydroxyprolyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2022422	26	1712	3-hydroxyprolyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2029431	184	1712	Glu-Gal-Hyl-collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065724	184	-1	5-hydroxylysyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2023633	26	1712	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2023657	26	1712	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065772	184	-1	Collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065594	184	-1	"3,4-Hyp 5-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2029432	184	1712	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2065576	184	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain [endoplasmic reticulum lumen]"	COL4A2 [endoplasmic reticulum lumen]		
2065787	184	-1	Glu-Gal-Hyl-collagen alpha-2(IV) chain [endoplasmic reticulum lumen]	COL4A2 [endoplasmic reticulum lumen]		
2468351	184	-1	Collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468188	184	-1	5-hydroxylysyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468178	184	-1	Glu-Gal-Hyl-collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468177	1	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468197	1	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468184	1	-1	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127326	184	-1	"3,4-Hyp 5-Hyl collagen alpha-2(IV) chain [extracellular region]"	COL4A2 [extracellular region]		
2468195	184	-1	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127321	184	-1	5-hydroxylysyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2468181	1	-1	5-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468174	184	-1	"3,4-hydroxyprolyl collagen alpha-2(IV) chain N-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468191	184	-1	"3,4-Hyp 5-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468175	1	-1	4-hydroxyprolyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127353	184	-1	Glu-Gal-Hyl-collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2127359	184	-1	Collagen alpha-2(IV) -N propeptide [extracellular region]	COL4A2 [extracellular region]		
2468194	184	-1	4-Hyp 5-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468179	1	-1	Glu-Gal-Hyl-collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468180	1	-1	"3,4-hydroxyprolyl collagen alpha-2(IV) chain C-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468186	184	-1	5-Gal-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127437	184	-1	5-Gal-Hyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2468185	184	-1	"3,4-Hyp 5-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468173	1	-1	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468183	184	-1	Collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468192	184	-1	4-hydroxyprolyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2468172	184	-1	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127402	184	-1	4-Hyp 5-Hyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2468189	1	-1	5-hydroxylysyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127373	184	-1	4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2127410	184	-1	4-hydroxyprolyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2468182	1	-1	4-Hyp 5-Hyl collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127327	184	-1	"3,4-hydroxyprolyl collagen alpha-2(IV) chain [extracellular region]"	COL4A2 [extracellular region]		
2127318	184	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain [extracellular region]"	COL4A2 [extracellular region]		
2468187	184	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468190	184	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain N-term fragment [extracellular region]"	COL4A2 [extracellular region]		
2468193	1	-1	Collagen alpha-2(IV) chain C-term fragment [extracellular region]	COL4A2 [extracellular region]		
2127430	184	-1	4-Hyp 5-Gal-Hyl collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
215926	184	-1	Collagen alpha-2(IV) chain [extracellular region]	COL4A2 [extracellular region]		
2127445	184	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-2(IV) chain [extracellular region]"	COL4A2 [extracellular region]		
2029317	-1	1670	Collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065743	-1	-1	5-hydroxylysyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029359	-1	1670	4-Hyp 5-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2022958	29	1670	"3,4-Hyp 5-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2022462	29	1670	3-hydroxyprolyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065591	-1	-1	"3,4-Hyp 5-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2023610	29	1670	Glu-Gal-Hyl-collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065721	-1	-1	5-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2023656	29	1670	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2023583	29	1670	"3,4-Hyp 5-Gal-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2065789	-1	-1	Glu-Gal-Hyl-collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2023669	29	1670	"3,4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2023534	29	1670	5-Gal-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065664	-1	-1	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029419	-1	1670	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065574	-1	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2029370	-1	1670	Glu-Gal-Hyl-collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065684	-1	-1	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2022452	29	1670	"3,4-hydroxyprolyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2022518	29	1670	5-hydroxylysyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029313	-1	1670	5-Gal-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029249	-1	1670	"3,4-hydroxyprolyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2023567	29	1670	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029220	-1	1670	"3,4-Hyp 5-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2065632	-1	-1	"3,4-hydroxyprolyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2065682	-1	-1	4-hydroxyprolyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2022082	29	1670	4-hydroxyprolyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029347	-1	1670	4-hydroxyprolyl collagen alpha-3(IV) -N  propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029237	-1	1670	"3,4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2065646	-1	-1	4-Hyp 5-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029289	-1	1670	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2029204	-1	1670	"3,4-Hyp 5-Gal-Hyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2029373	-1	1670	5-hydroxylysyl collagen alpha-3(IV) -N propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
51173	29	1670	Collagen alpha-3(IV) chain [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2065625	-1	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain [endoplasmic reticulum lumen]"	COL4A3 [endoplasmic reticulum lumen]		
2022974	29	1670	4-Hyp 5-Hyl collagen alpha-3(IV) propeptide [endoplasmic reticulum lumen]	COL4A3 [endoplasmic reticulum lumen]		
2127387	-1	-1	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2127440	-1	-1	Glu-Gal-Hyl-collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2468313	-1	-1	"3,4-hydroxyprolyl collagen alpha-3(IV) chain N-term fragment [extracellular region]"	COL4A3 [extracellular region]		
139938	29	1670	Collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2127362	-1	-1	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2468329	-1	-1	Glu-Gal-Hyl-collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2127368	-1	-1	4-Hyp 5-Hyl collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2468309	-1	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]"	COL4A3 [extracellular region]		
2468342	-1	-1	4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468316	-1	-1	"3,4-hydroxyprolyl collagen alpha-3(IV) chain C-term fragment [extracellular region]"	COL4A3 [extracellular region]		
2468338	-1	-1	4-Hyp 5-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468330	-1	-1	4-hydroxyprolyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468341	-1	-1	4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2127347	-1	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain [extracellular region]"	COL4A3 [extracellular region]		
2468321	-1	-1	5-hydroxylysyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468306	-1	-1	4-hydroxyprolyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468324	-1	-1	"3,4-Hyp 5-Gal-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]"	COL4A3 [extracellular region]		
2127401	-1	-1	"3,4-Hyp 5-Hyl collagen alpha-3(IV) chain [extracellular region]"	COL4A3 [extracellular region]		
2127323	-1	-1	"3,4-hydroxyprolyl collagen alpha-3(IV) chain [extracellular region]"	COL4A3 [extracellular region]		
2127338	-1	-1	Collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
2468327	-1	-1	5-Gal-Hyl collagen alpha-3(IV) chain N-term fragment [extracellular region]	COL4A3 [extracellular region]		
2127381	-1	-1	"3,4-Hyp Glu-Gal-Hyl collagen alpha-3(IV) chain [extracellular region]"	COL4A3 [extracellular region]		
2468345	-1	-1	5-Gal-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468339	-1	-1	4-Hyp 5-Hyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	COL4A3 [extracellular region]		
2468326	-1	-1	5-hydroxylysyl collagen alpha-3(IV) chain C-term fragment [extracellular region]	COL4A3 [extracellular region]		
2127435	-1	-1	5-hydroxylysyl collagen alpha-3(IV) chain [extracellular region]	COL4A3 [extracellular region]		
